id,isResult,h.id,h.title,h.short_title,a.id,a.title,a.short_title,goals.h,goals.a,xG.h,xG.a,datetime,forecast.w,forecast.d,forecast.l
12831,TRUE,170,Nice,NIC,176,Bordeaux,BOR,1,1,1.55472,1.73733,2019-11-08 19:45:00,0.2963,0.2992,0.4045
12835,TRUE,241,Brest,BRE,161,Paris Saint Germain,PSG,1,2,1.13488,2.54466,2019-11-09 16:30:00,0.1104,0.1707,0.7189
12832,TRUE,171,Monaco,MON,181,Dijon,DJN,1,0,2.01244,1.22663,2019-11-09 19:00:00,0.5673,0.2229,0.2098
12834,TRUE,160,Lille,LIL,180,Metz,MET,0,0,1.65806,0.13875,2019-11-09 19:00:00,0.8105,0.1678,0.0217
12836,TRUE,177,Reims,REI,167,Angers,ANG,0,0,0.450165,0.676515,2019-11-09 19:00:00,0.2093,0.4293,0.3614
12837,TRUE,225,Strasbourg,STR,235,Nimes,NIM,4,1,3.34398,0.728859,2019-11-09 19:00:00,0.9083,0.0669,0.0248
12833,TRUE,163,Rennes,REN,224,Amiens,AMI,3,1,3.40531,0.473376,2019-11-10 14:00:00,0.967,0.028,0.005
12830,TRUE,166,Montpellier,MPL,174,Toulouse,TOU,3,0,1.42044,0.251798,2019-11-10 16:00:00,0.7917,0.1754,0.0329
12838,TRUE,168,Nantes,NAN,175,Saint-Etienne,SEN,2,3,0.932768,0.853131,2019-11-10 16:00:00,0.3588,0.342,0.2992
12829,TRUE,164,Marseille,MAR,178,Lyon,LYO,2,1,1.16011,1.09866,2019-11-10 20:00:00,0.3472,0.3624,0.2904
12840,TRUE,161,Paris Saint Germain,PSG,160,Lille,LIL,2,0,2.68119,0.747212,2019-11-22 19:45:00,0.8314,0.1174,0.0512
12841,TRUE,178,Lyon,LYO,170,Nice,NIC,2,1,1.17252,2.32432,2019-11-23 16:30:00,0.1239,0.2164,0.6597
12842,TRUE,241,Brest,BRE,168,Nantes,NAN,1,1,0.565279,1.50416,2019-11-23 19:00:00,0.0962,0.2357,0.6681
12844,TRUE,180,Metz,MET,177,Reims,REI,1,1,0.904274,1.53329,2019-11-23 19:00:00,0.1635,0.3031,0.5334
12846,TRUE,224,Amiens,AMI,225,Strasbourg,STR,0,4,0.205703,2.67166,2019-11-23 19:00:00,0.003,0.0301,0.9669
12847,TRUE,167,Angers,ANG,235,Nimes,NIM,1,0,1.13196,0.569399,2019-11-23 19:00:00,0.504,0.3151,0.1809
12848,TRUE,181,Dijon,DJN,163,Rennes,REN,2,1,0.614922,0.672553,2019-11-23 19:00:00,0.281,0.3939,0.3251
12843,TRUE,176,Bordeaux,BOR,171,Monaco,MON,2,1,1.4834,1.43367,2019-11-24 14:00:00,0.3737,0.2852,0.3411
12845,TRUE,175,Saint-Etienne,SEN,166,Montpellier,MPL,0,0,0.482393,1.33816,2019-11-24 16:00:00,0.104,0.2574,0.6386
12839,TRUE,174,Toulouse,TOU,164,Marseille,MAR,0,2,0.896004,1.96185,2019-11-24 20:00:00,0.0982,0.2238,0.678
